session_date,year,ib_high,ib_low,ib_mid,ib_range,med_ib_bar_range,bin_width,bins_across_ib,n_grid_bins,poc,vah,val,over_high,over_low,over_high_bins,over_low_bins
2019-01-28,2019,6703.75,6652.0,6677.875,51.75,7.875,8.0,6.46875,7,6676.0,6696.0,6656.0,-7.75,-4.0,-0.96875,-0.5
2019-01-29,2019,6709.75,6677.25,6693.5,32.5,6.125,6.25,5.2,6,6690.625,6706.25,6675.0,-3.5,2.25,-0.56,0.36
2019-01-30,2019,6736.75,6706.75,6721.75,30.0,5.625,5.75,5.217391304347826,6,6724.625,6727.5,6710.25,-9.25,-3.5,-1.608695652173913,-0.6086956521739131
2019-01-31,2019,6879.5,6840.25,6859.875,39.25,5.25,5.25,7.476190476190476,9,6848.625,6882.75,6846.0,3.25,-5.75,0.6190476190476191,-1.0952380952380953
2019-02-01,2019,6913.5,6871.25,6892.375,42.25,7.25,7.25,5.827586206896552,7,6883.875,6916.5,6880.25,3.0,-9.0,0.41379310344827586,-1.2413793103448276
2019-02-04,2019,6910.75,6873.5,6892.125,37.25,6.125,6.25,5.96,7,6884.375,6900.0,6868.75,-10.75,4.75,-1.72,0.76
2019-02-05,2019,7014.25,6969.5,6991.875,44.75,5.0,5.0,8.95,10,7007.5,7015.0,6995.0,0.75,-25.5,0.15,-5.1
2019-02-06,2019,7038.75,7011.0,7024.875,27.75,5.625,5.75,4.826086956521739,6,7029.375,7043.75,7015.0,5.0,-4.0,0.8695652173913043,-0.6956521739130435
2019-02-07,2019,6943.0,6912.5,6927.75,30.5,6.75,6.75,4.518518518518518,5,6922.125,6939.0,6918.75,-4.0,-6.25,-0.5925925925925926,-0.9259259259259259
2019-02-08,2019,6877.0,6846.25,6861.625,30.75,5.625,5.75,5.3478260869565215,6,6856.875,6871.25,6842.5,-5.75,3.75,-1.0,0.6521739130434783
2019-02-11,2019,6964.5,6921.75,6943.125,42.75,7.625,7.75,5.516129032258065,6,6932.375,6967.25,6928.5,2.75,-6.75,0.3548387096774194,-0.8709677419354839
2019-02-12,2019,6988.5,6954.0,6971.25,34.5,4.5,4.5,7.666666666666667,8,6981.75,6984.0,6961.5,-4.5,-7.5,-1.0,-1.6666666666666667
2019-02-13,2019,7069.75,7041.75,7055.75,28.0,6.25,6.25,4.48,6,7053.125,7068.75,7050.0,-1.0,-8.25,-0.16,-1.32
2019-02-14,2019,7011.0,6972.0,6991.5,39.0,8.375,8.5,4.588235294117647,5,6991.25,7012.5,6987.0,1.5,-15.0,0.17647058823529413,-1.7647058823529411
2019-02-15,2019,7084.25,7037.75,7061.0,46.5,7.375,7.5,6.2,7,7061.25,7080.0,7042.5,-4.25,-4.75,-0.5666666666666667,-0.6333333333333333
2019-02-19,2019,7070.75,7035.75,7053.25,35.0,4.5,4.5,7.777777777777778,9,7062.75,7074.0,7051.5,3.25,-15.75,0.7222222222222222,-3.5
2019-02-20,2019,7096.75,7075.0,7085.875,21.75,4.25,4.25,5.117647058823529,6,7086.875,7097.5,7076.25,0.75,-1.25,0.17647058823529413,-0.29411764705882354
2019-02-21,2019,7066.25,7013.0,7039.625,53.25,6.75,6.75,7.888888888888889,9,7023.375,7067.25,7020.0,1.0,-7.0,0.14814814814814814,-1.037037037037037
2019-02-25,2019,7167.75,7146.5,7157.125,21.25,4.375,4.5,4.722222222222222,5,7152.75,7164.0,7150.5,-3.75,-4.0,-0.8333333333333334,-0.8888888888888888
2019-02-26,2019,7119.5,7091.0,7105.25,28.5,5.75,5.75,4.956521739130435,6,7109.875,7124.25,7095.5,4.75,-4.5,0.8260869565217391,-0.782608695652174
2019-02-27,2019,7119.0,7086.0,7102.5,33.0,4.5,4.5,7.333333333333333,8,7112.25,7114.5,7092.0,-4.5,-6.0,-1.0,-1.3333333333333333
2019-02-28,2019,7122.0,7093.75,7107.875,28.25,4.625,4.75,5.947368421052632,7,7117.875,7120.25,7096.5,-1.75,-2.75,-0.3684210526315789,-0.5789473684210527
2019-03-01,2019,7162.0,7144.75,7153.375,17.25,4.75,4.75,3.6315789473684212,4,7151.125,7163.0,7148.75,1.0,-4.0,0.21052631578947367,-0.8421052631578947
2019-03-04,2019,7211.5,7193.75,7202.625,17.75,4.25,4.25,4.176470588235294,5,7201.625,7212.25,7199.5,0.75,-5.75,0.17647058823529413,-1.3529411764705883
2019-03-05,2019,7162.5,7124.25,7143.375,38.25,6.0,6.0,6.375,7,7155.0,7158.0,7128.0,-4.5,-3.75,-0.75,-0.625
2019-03-06,2019,7168.0,7142.0,7155.0,26.0,5.125,5.25,4.9523809523809526,6,7158.375,7171.5,7145.25,3.5,-3.25,0.6666666666666666,-0.6190476190476191
2019-03-07,2019,7101.75,7037.5,7069.625,64.25,7.125,7.25,8.862068965517242,10,7079.625,7083.25,7032.5,-18.5,5.0,-2.5517241379310347,0.6896551724137931
2019-03-08,2019,6977.0,6943.75,6960.375,33.25,8.75,8.75,3.8,5,6951.875,6973.75,6947.5,-3.25,-3.75,-0.37142857142857144,-0.42857142857142855
2019-03-11,2019,7124.0,7072.5,7098.25,51.5,4.25,4.25,12.117647058823529,13,7112.375,7123.0,7093.25,-1.0,-20.75,-0.23529411764705882,-4.882352941176471
2019-03-12,2019,7219.0,7192.0,7205.5,27.0,6.375,6.5,4.153846153846154,5,7205.25,7221.5,7189.0,2.5,3.0,0.38461538461538464,0.46153846153846156
2019-03-14,2019,7294.5,7271.25,7282.875,23.25,5.25,5.25,4.428571428571429,5,7284.375,7287.0,7271.25,-7.5,0.0,-1.4285714285714286,0.0
2019-03-15,2019,7332.5,7294.0,7313.25,38.5,4.5,4.5,8.555555555555555,10,7301.25,7321.5,7290.0,-11.0,4.0,-2.4444444444444446,0.8888888888888888
2019-03-18,2019,7369.25,7335.25,7352.25,34.0,4.375,4.5,7.555555555555555,8,7350.75,7362.0,7339.5,-7.25,-4.25,-1.6111111111111112,-0.9444444444444444
2019-03-19,2019,7399.0,7375.5,7387.25,23.5,5.0,5.0,4.7,5,7387.5,7400.0,7385.0,1.0,-9.5,0.2,-1.9
2019-03-20,2019,7384.5,7359.25,7371.875,25.25,5.25,5.25,4.809523809523809,6,7373.625,7376.25,7360.5,-8.25,-1.25,-1.5714285714285714,-0.23809523809523808
2019-03-21,2019,7448.0,7387.0,7417.5,61.0,6.0,6.0,10.166666666666666,11,7425.0,7440.0,7398.0,-8.0,-11.0,-1.3333333333333333,-1.8333333333333333
2019-03-22,2019,7513.25,7441.0,7477.125,72.25,7.25,7.25,9.96551724137931,11,7500.125,7518.25,7467.5,5.0,-26.5,0.6896551724137931,-3.6551724137931036
2019-03-25,2019,7371.5,7302.5,7337.0,69.0,10.0,10.0,6.9,8,7315.0,7360.0,7310.0,-11.5,-7.5,-1.15,-0.75
2019-03-27,2019,7404.75,7364.0,7384.375,40.75,7.0,7.0,5.821428571428571,6,7381.5,7399.0,7364.0,-5.75,0.0,-0.8214285714285714,0.0
2019-03-28,2019,7355.5,7322.5,7339.0,33.0,7.25,7.25,4.551724137931035,5,7347.875,7351.5,7329.75,-4.0,-7.25,-0.5517241379310345,-1.0
2019-03-29,2019,7404.0,7370.5,7387.25,33.5,6.0,6.0,5.583333333333333,6,7395.0,7398.0,7368.0,-6.0,2.5,-1.0,0.4166666666666667
2019-04-01,2019,7483.0,7455.5,7469.25,27.5,6.0,6.0,4.583333333333333,6,7467.0,7482.0,7464.0,-1.0,-8.5,-0.16666666666666666,-1.4166666666666667
2019-04-02,2019,7508.5,7488.5,7498.5,20.0,5.0,5.0,4.0,5,7502.5,7505.0,7490.0,-3.5,-1.5,-0.7,-0.3
2019-04-03,2019,7572.5,7554.25,7563.375,18.25,4.625,4.75,3.8421052631578947,5,7564.375,7576.25,7552.5,3.75,1.75,0.7894736842105263,0.3684210526315789
2019-04-04,2019,7598.0,7567.0,7582.5,31.0,5.125,5.25,5.904761904761905,7,7588.875,7602.0,7575.75,4.0,-8.75,0.7619047619047619,-1.6666666666666667
2019-04-05,2019,7599.25,7577.25,7588.25,22.0,5.125,5.25,4.190476190476191,5,7588.875,7602.0,7586.25,2.75,-9.0,0.5238095238095238,-1.7142857142857142
2019-04-08,2019,7594.5,7561.25,7577.875,33.25,4.75,4.75,7.0,8,7573.875,7585.75,7562.0,-8.75,-0.75,-1.8421052631578947,-0.15789473684210525
2019-04-09,2019,7609.75,7584.5,7597.125,25.25,4.375,4.5,5.611111111111111,7,7602.75,7614.0,7591.5,4.25,-7.0,0.9444444444444444,-1.5555555555555556
2019-04-10,2019,7615.75,7596.0,7605.875,19.75,4.75,4.75,4.157894736842105,5,7607.125,7609.5,7595.25,-6.25,0.75,-1.3157894736842106,0.15789473684210525
2019-04-11,2019,7648.5,7614.5,7631.5,34.0,4.75,4.75,7.157894736842105,8,7635.625,7638.0,7614.25,-10.5,0.25,-2.210526315789474,0.05263157894736842
2019-04-12,2019,7653.25,7636.0,7644.625,17.25,3.625,3.75,4.6,5,7644.375,7653.75,7642.5,0.5,-6.5,0.13333333333333333,-1.7333333333333334
2019-04-15,2019,7659.0,7639.5,7649.25,19.5,3.75,3.75,5.2,6,7655.625,7657.5,7638.75,-1.5,0.75,-0.4,0.2
2019-04-16,2019,7680.0,7668.25,7674.125,11.75,3.25,3.25,3.6153846153846154,5,7674.875,7676.5,7666.75,-3.5,1.5,-1.0769230769230769,0.46153846153846156
2019-04-17,2019,7733.5,7696.75,7715.125,36.75,5.0,5.0,7.35,8,7722.5,7735.0,7710.0,1.5,-13.25,0.3,-2.65
2019-04-18,2019,7717.0,7683.25,7700.125,33.75,5.5,5.5,6.136363636363637,8,7702.75,7716.5,7689.0,-0.5,-5.75,-0.09090909090909091,-1.0454545454545454
2019-04-22,2019,7697.25,7671.0,7684.125,26.25,3.625,3.75,7.0,8,7681.875,7691.25,7672.5,-6.0,-1.5,-1.6,-0.4
2019-04-23,2019,7782.25,7739.5,7760.875,42.75,4.125,4.25,10.058823529411764,11,7745.625,7773.25,7743.5,-9.0,-4.0,-2.1176470588235294,-0.9411764705882353
2019-04-24,2019,7843.5,7812.25,7827.875,31.25,5.25,5.25,5.9523809523809526,6,7830.375,7843.5,7817.25,0.0,-5.0,0.0,-0.9523809523809523
2019-04-25,2019,7864.75,7830.75,7847.75,34.0,4.875,5.0,6.8,7,7852.5,7865.0,7840.0,0.25,-9.25,0.05,-1.85
2019-04-26,2019,7824.0,7762.0,7793.0,62.0,7.25,7.25,8.551724137931034,10,7782.875,7815.5,7764.75,-8.5,-2.75,-1.1724137931034482,-0.3793103448275862
2019-04-29,2019,7851.75,7830.5,7841.125,21.25,4.875,5.0,4.25,5,7842.5,7855.0,7840.0,3.25,-9.5,0.65,-1.9
2019-04-30,2019,7806.75,7776.5,7791.625,30.25,5.25,5.25,5.761904761904762,6,7793.625,7806.75,7791.0,0.0,-14.5,0.0,-2.761904761904762
2019-05-01,2019,7848.25,7831.25,7839.75,17.0,4.625,4.75,3.5789473684210527,5,7839.875,7851.75,7837.5,3.5,-6.25,0.7368421052631579,-1.3157894736842106
2019-05-02,2019,7786.25,7753.75,7770.0,32.5,6.0,6.0,5.416666666666667,6,7779.0,7782.0,7764.0,-4.25,-10.25,-0.7083333333333334,-1.7083333333333333
2019-05-03,2019,7809.25,7782.5,7795.875,26.75,5.875,6.0,4.458333333333333,5,7797.0,7800.0,7782.0,-9.25,0.5,-1.5416666666666667,0.08333333333333333
2019-05-06,2019,7753.0,7676.0,7714.5,77.0,7.375,7.5,10.266666666666667,11,7736.25,7755.0,7717.5,2.0,-41.5,0.26666666666666666,-5.533333333333333
2019-05-07,2019,7752.5,7695.0,7723.75,57.5,9.5,9.5,6.052631578947368,7,7737.75,7742.5,7695.0,-10.0,0.0,-1.0526315789473684,0.0
2019-05-08,2019,7661.0,7600.0,7630.5,61.0,12.0,12.0,5.083333333333333,6,7638.0,7644.0,7608.0,-17.0,-8.0,-1.4166666666666667,-0.6666666666666666
2019-05-09,2019,7565.5,7502.0,7533.75,63.5,8.875,9.0,7.055555555555555,8,7519.5,7560.0,7515.0,-5.5,-13.0,-0.6111111111111112,-1.4444444444444444
2019-05-10,2019,7588.25,7550.0,7569.125,38.25,8.25,8.25,4.636363636363637,5,7569.375,7590.0,7548.75,1.75,1.25,0.21212121212121213,0.15151515151515152
2019-05-13,2019,7445.0,7375.0,7410.0,70.0,10.5,10.5,6.666666666666667,8,7428.75,7434.0,7381.5,-11.0,-6.5,-1.0476190476190477,-0.6190476190476191
2019-05-14,2019,7395.0,7345.75,7370.375,49.25,9.625,9.75,5.051282051282051,6,7375.875,7400.25,7351.5,5.25,-5.75,0.5384615384615384,-0.5897435897435898
2019-05-15,2019,7412.0,7363.0,7387.5,49.0,7.875,8.0,6.125,7,7396.0,7416.0,7376.0,4.0,-13.0,0.5,-1.625
2019-05-16,2019,7584.25,7511.75,7548.0,72.5,5.75,5.75,12.608695652173912,13,7575.625,7578.5,7515.25,-5.75,-3.5,-1.0,-0.6086956521739131
2019-05-17,2019,7568.75,7516.0,7542.375,52.75,8.0,8.0,6.59375,8,7540.0,7560.0,7520.0,-8.75,-4.0,-1.09375,-0.5
2019-05-20,2019,7416.75,7361.5,7389.125,55.25,10.125,10.25,5.390243902439025,6,7374.875,7421.0,7369.75,4.25,-8.25,0.4146341463414634,-0.8048780487804879
2019-05-21,2019,7464.75,7437.0,7450.875,27.75,7.0,7.0,3.9642857142857144,5,7451.5,7469.0,7434.0,4.25,3.0,0.6071428571428571,0.42857142857142855
2019-05-22,2019,7453.0,7420.0,7436.5,33.0,6.25,6.25,5.28,6,7440.625,7443.75,7425.0,-9.25,-5.0,-1.48,-0.8
2019-05-23,2019,7346.0,7308.0,7327.0,38.0,7.25,7.25,5.241379310344827,6,7318.875,7351.5,7315.25,5.5,-7.25,0.7586206896551724,-1.0
2019-05-24,2019,7379.75,7353.75,7366.75,26.0,6.0,6.0,4.333333333333333,5,7365.0,7380.0,7362.0,0.25,-8.25,0.041666666666666664,-1.375
2019-05-28,2019,7371.75,7325.25,7348.5,46.5,6.25,6.25,7.44,8,7359.375,7375.0,7343.75,3.25,-18.5,0.52,-2.96
2019-05-29,2019,7245.75,7212.5,7229.125,33.25,6.875,7.0,4.75,6,7227.5,7245.0,7210.0,-0.75,2.5,-0.10714285714285714,0.35714285714285715
2019-05-30,2019,7269.25,7238.0,7253.625,31.25,4.75,4.75,6.578947368421052,8,7255.625,7267.5,7253.25,-1.75,-15.25,-0.3684210526315789,-3.210526315789474
2019-05-31,2019,7171.0,7133.5,7152.25,37.5,6.0,6.0,6.25,8,7143.0,7170.0,7140.0,-1.0,-6.5,-0.16666666666666666,-1.0833333333333333
2019-06-03,2019,7132.5,7052.5,7092.5,80.0,8.625,8.75,9.142857142857142,10,7126.875,7131.25,7070.0,-1.25,-17.5,-0.14285714285714285,-2.0
2019-06-04,2019,7067.75,7027.25,7047.5,40.5,9.375,9.5,4.2631578947368425,5,7044.25,7068.0,7039.5,0.25,-12.25,0.02631578947368421,-1.2894736842105263
2019-06-05,2019,7242.0,7187.5,7214.75,54.5,8.125,8.25,6.606060606060606,7,7206.375,7227.0,7185.75,-15.0,1.75,-1.8181818181818181,0.21212121212121213
2019-06-06,2019,7247.5,7210.25,7228.875,37.25,8.375,8.5,4.382352941176471,5,7220.75,7242.0,7216.5,-5.5,-6.25,-0.6470588235294118,-0.7352941176470589
2019-06-07,2019,7374.25,7311.0,7342.625,63.25,7.25,7.25,8.724137931034482,10,7355.125,7373.25,7337.0,-1.0,-26.0,-0.13793103448275862,-3.586206896551724
2019-06-10,2019,7520.75,7469.0,7494.875,51.75,6.5,6.5,7.961538461538462,9,7504.25,7520.5,7488.0,-0.25,-19.0,-0.038461538461538464,-2.923076923076923
2019-06-11,2019,7600.75,7554.0,7577.375,46.75,7.25,7.25,6.448275862068965,8,7565.375,7598.0,7561.75,-2.75,-7.75,-0.3793103448275862,-1.0689655172413792
2019-06-12,2019,7512.5,7479.75,7496.125,32.75,6.875,7.0,4.678571428571429,6,7493.5,7511.0,7490.0,-1.5,-10.25,-0.21428571428571427,-1.4642857142857142
2019-06-13,2019,7534.75,7497.5,7516.125,37.25,6.0,6.0,6.208333333333333,7,7527.0,7530.0,7500.0,-4.75,-2.5,-0.7916666666666666,-0.4166666666666667
2019-06-14,2019,7481.5,7456.25,7468.875,25.25,6.75,6.75,3.740740740740741,5,7462.125,7479.0,7458.75,-2.5,-2.5,-0.37037037037037035,-0.37037037037037035
2019-06-17,2019,7574.0,7518.25,7546.125,55.75,5.875,6.0,9.291666666666666,10,7533.0,7572.0,7530.0,-2.0,-11.75,-0.3333333333333333,-1.9583333333333333
2019-06-18,2019,7708.25,7625.25,7666.75,83.0,8.5,8.5,9.764705882352942,10,7696.75,7709.5,7641.5,1.25,-16.25,0.14705882352941177,-1.911764705882353
2019-06-19,2019,7685.0,7639.5,7662.25,45.5,6.375,6.5,7.0,8,7653.75,7670.0,7637.5,-15.0,2.0,-2.3076923076923075,0.3076923076923077
2019-06-20,2019,7802.5,7774.5,7788.5,28.0,5.75,5.75,4.869565217391305,5,7788.375,7802.75,7774.0,0.25,0.5,0.043478260869565216,0.08695652173913043
2019-06-21,2019,7761.5,7737.0,7749.25,24.5,6.625,6.75,3.6296296296296298,4,7745.625,7762.5,7742.25,1.0,-5.25,0.14814814814814814,-0.7777777777777778
2019-06-24,2019,7776.75,7749.5,7763.125,27.25,5.5,5.5,4.954545454545454,5,7768.75,7771.5,7755.0,-5.25,-5.5,-0.9545454545454546,-1.0
2019-06-25,2019,7752.75,7713.5,7733.125,39.25,4.75,4.75,8.263157894736842,10,7725.875,7747.25,7723.5,-5.5,-10.0,-1.1578947368421053,-2.1052631578947367
2019-06-26,2019,7719.0,7669.0,7694.0,50.0,6.875,7.0,7.142857142857143,8,7703.5,7721.0,7686.0,2.0,-17.0,0.2857142857142857,-2.4285714285714284
2019-06-27,2019,7701.75,7674.75,7688.25,27.0,5.625,5.75,4.695652173913044,6,7690.625,7693.5,7676.25,-8.25,-1.5,-1.434782608695652,-0.2608695652173913
2019-06-28,2019,7710.25,7664.0,7687.125,46.25,5.25,5.25,8.80952380952381,10,7672.875,7707.0,7670.25,-3.25,-6.25,-0.6190476190476191,-1.1904761904761905
2019-07-01,2019,7849.75,7817.5,7833.625,32.25,5.375,5.5,5.863636363636363,7,7840.25,7843.0,7815.5,-6.75,2.0,-1.2272727272727273,0.36363636363636365
2019-07-02,2019,7797.25,7777.0,7787.125,20.25,4.75,4.75,4.2631578947368425,5,7787.625,7799.5,7785.25,2.25,-8.25,0.47368421052631576,-1.736842105263158
2019-07-05,2019,7841.25,7807.25,7824.25,34.0,5.75,5.75,5.913043478260869,7,7834.375,7837.25,7820.0,-4.0,-12.75,-0.6956521739130435,-2.217391304347826
2019-07-08,2019,7818.25,7777.5,7797.875,40.75,5.25,5.25,7.761904761904762,9,7783.125,7806.75,7780.5,-11.5,-3.0,-2.1904761904761907,-0.5714285714285714
2019-07-09,2019,7801.0,7765.75,7783.375,35.25,5.375,5.5,6.409090909090909,8,7796.25,7799.0,7782.5,-2.0,-16.75,-0.36363636363636365,-3.0454545454545454
2019-07-10,2019,7949.5,7887.5,7918.5,62.0,6.25,6.25,9.92,10,7921.875,7950.0,7906.25,0.5,-18.75,0.08,-3.0
2019-07-11,2019,7949.25,7930.0,7939.625,19.25,5.25,5.25,3.6666666666666665,5,7940.625,7953.75,7938.0,4.5,-8.0,0.8571428571428571,-1.5238095238095237
2019-07-12,2019,7947.5,7924.5,7936.0,23.0,4.25,4.25,5.411764705882353,6,7941.125,7947.5,7930.5,0.0,-6.0,0.0,-1.411764705882353
2019-07-15,2019,7984.5,7962.25,7973.375,22.25,3.625,3.75,5.933333333333334,7,7970.625,7980.0,7961.25,-4.5,1.0,-1.2,0.26666666666666666
2019-07-16,2019,7987.25,7972.0,7979.625,15.25,3.0,3.0,5.083333333333333,6,7981.5,7989.0,7974.0,1.75,-2.0,0.5833333333333334,-0.6666666666666666
2019-07-17,2019,7962.5,7945.0,7953.75,17.5,4.375,4.5,3.888888888888889,5,7953.75,7965.0,7951.5,2.5,-6.5,0.5555555555555556,-1.4444444444444444
2019-07-18,2019,7901.75,7863.75,7882.75,38.0,5.375,5.5,6.909090909090909,8,7889.75,7903.5,7876.0,1.75,-12.25,0.3181818181818182,-2.227272727272727
2019-07-19,2019,7974.25,7941.5,7957.875,32.75,4.875,5.0,6.55,7,7957.5,7970.0,7945.0,-4.25,-3.5,-0.85,-0.7
2019-07-22,2019,7916.25,7875.25,7895.75,41.0,5.5,5.5,7.454545454545454,9,7884.25,7909.0,7881.5,-7.25,-6.25,-1.3181818181818181,-1.1363636363636365
2019-07-23,2019,7962.75,7930.5,7946.625,32.25,4.25,4.25,7.588235294117647,8,7941.125,7951.75,7930.5,-11.0,0.0,-2.588235294117647,0.0
2019-07-24,2019,7980.75,7938.75,7959.75,42.0,4.25,4.25,9.882352941176471,11,7970.875,7973.0,7943.25,-7.75,-4.5,-1.8235294117647058,-1.0588235294117647
2019-07-25,2019,7999.0,7945.25,7972.125,53.75,7.25,7.25,7.413793103448276,9,7956.875,7989.5,7953.25,-9.5,-8.0,-1.3103448275862069,-1.103448275862069
2019-07-26,2019,8033.75,7994.25,8014.0,39.5,5.25,5.25,7.523809523809524,9,8024.625,8037.75,8011.5,4.0,-17.25,0.7619047619047619,-3.2857142857142856
2019-07-29,2019,8024.75,7966.0,7995.375,58.75,5.0,5.0,11.75,12,7992.5,8015.0,7970.0,-9.75,-4.0,-1.95,-0.8
2019-07-30,2019,7970.75,7933.5,7952.125,37.25,5.875,6.0,6.208333333333333,7,7959.0,7974.0,7944.0,3.25,-10.5,0.5416666666666666,-1.75
2019-07-31,2019,7989.25,7967.75,7978.5,21.5,4.625,4.75,4.526315789473684,5,7977.625,7980.0,7965.75,-9.25,2.0,-1.9473684210526316,0.42105263157894735
2019-08-01,2019,7934.5,7867.5,7901.0,67.0,6.875,7.0,9.571428571428571,11,7920.5,7938.0,7903.0,3.5,-35.5,0.5,-5.071428571428571
2019-08-02,2019,7765.75,7719.0,7742.375,46.75,12.5,12.5,3.74,5,7743.75,7750.0,7712.5,-15.75,6.5,-1.26,0.52
2019-08-05,2019,7540.75,7481.5,7511.125,59.25,10.625,10.75,5.511627906976744,7,7498.125,7546.5,7492.75,5.75,-11.25,0.5348837209302325,-1.0465116279069768
2019-08-06,2019,7528.5,7485.5,7507.0,43.0,10.0,10.0,4.3,5,7515.0,7520.0,7490.0,-8.5,-4.5,-0.85,-0.45
2019-08-07,2019,7463.5,7387.5,7425.5,76.0,14.375,14.5,5.241379310344827,6,7431.25,7467.5,7395.0,4.0,-7.5,0.27586206896551724,-0.5172413793103449
2019-08-08,2019,7626.75,7578.0,7602.375,48.75,9.25,9.25,5.27027027027027,6,7598.875,7622.0,7594.25,-4.75,-16.25,-0.5135135135135135,-1.7567567567567568
2019-08-09,2019,7720.0,7663.0,7691.5,57.0,7.5,7.5,7.6,9,7698.75,7717.5,7665.0,-2.5,-2.0,-0.3333333333333333,-0.26666666666666666
2019-08-12,2019,7628.75,7580.5,7604.625,48.25,8.875,9.0,5.361111111111111,6,7591.5,7614.0,7587.0,-14.75,-6.5,-1.6388888888888888,-0.7222222222222222
2019-08-13,2019,7774.25,7555.25,7664.75,219.0,15.375,15.5,14.129032258064516,15,7618.25,7750.0,7548.5,-24.25,6.75,-1.564516129032258,0.43548387096774194
2019-08-14,2019,7634.5,7586.0,7610.25,48.5,11.625,11.75,4.127659574468085,5,7608.125,7637.5,7602.25,3.0,-16.25,0.2553191489361702,-1.3829787234042554
2019-08-15,2019,7535.25,7461.0,7498.125,74.25,13.75,13.75,5.4,7,7500.625,7535.0,7493.75,-0.25,-32.75,-0.01818181818181818,-2.381818181818182
2019-08-16,2019,7582.5,7555.25,7568.875,27.25,6.0,6.0,4.541666666666667,5,7575.0,7578.0,7560.0,-4.5,-4.75,-0.75,-0.7916666666666666
2019-08-19,2019,7744.75,7714.25,7729.5,30.5,5.375,5.5,5.545454545454546,7,7724.75,7738.5,7711.0,-6.25,3.25,-1.1363636363636365,0.5909090909090909
2019-08-20,2019,7721.5,7680.5,7701.0,41.0,8.5,8.5,4.823529411764706,6,7696.75,7718.0,7675.5,-3.5,5.0,-0.4117647058823529,0.5882352941176471
2019-08-21,2019,7765.75,7731.0,7748.375,34.75,4.625,4.75,7.315789473684211,8,7759.125,7761.5,7737.75,-4.25,-6.75,-0.8947368421052632,-1.4210526315789473
2019-08-22,2019,7773.5,7751.0,7762.25,22.5,5.375,5.5,4.090909090909091,5,7763.25,7766.0,7749.5,-7.5,1.5,-1.3636363636363635,0.2727272727272727
2019-08-23,2019,7674.25,7628.0,7651.125,46.25,7.375,7.5,6.166666666666667,7,7668.75,7672.5,7635.0,-1.75,-7.0,-0.23333333333333334,-0.9333333333333333
2019-08-26,2019,7565.25,7525.25,7545.25,40.0,8.875,9.0,4.444444444444445,5,7546.5,7569.0,7524.0,3.75,1.25,0.4166666666666667,0.1388888888888889
2019-08-27,2019,7648.5,7617.75,7633.125,30.75,6.75,6.75,4.555555555555555,6,7630.875,7647.75,7627.5,-0.75,-9.75,-0.1111111111111111,-1.4444444444444444
2019-08-28,2019,7558.0,7504.25,7531.125,53.75,8.625,8.75,6.142857142857143,7,7520.625,7560.0,7516.25,2.0,-12.0,0.22857142857142856,-1.3714285714285714
2019-08-29,2019,7726.0,7683.5,7704.75,42.5,5.375,5.5,7.7272727272727275,8,7713.75,7727.5,7700.0,1.5,-16.5,0.2727272727272727,-3.0
2019-08-30,2019,7750.75,7720.75,7735.75,30.0,6.125,6.25,4.8,6,7734.375,7750.0,7731.25,-0.75,-10.5,-0.12,-1.68
2019-09-03,2019,7676.75,7627.75,7652.25,49.0,8.25,8.25,5.9393939393939394,7,7660.125,7680.75,7639.5,4.0,-11.75,0.48484848484848486,-1.4242424242424243
2019-09-04,2019,7705.5,7680.5,7693.0,25.0,5.375,5.5,4.545454545454546,5,7686.25,7700.0,7683.5,-5.5,-3.0,-1.0,-0.5454545454545454
2019-09-05,2019,7848.25,7804.25,7826.25,44.0,4.875,5.0,8.8,10,7827.5,7850.0,7815.0,1.75,-10.75,0.35,-2.15
2019-09-06,2019,7877.0,7840.5,7858.75,36.5,6.25,6.25,5.84,7,7859.375,7875.0,7843.75,-2.0,-3.25,-0.32,-0.52
2019-09-09,2019,7884.0,7850.75,7867.375,33.25,5.5,5.5,6.045454545454546,7,7867.75,7881.5,7854.0,-2.5,-3.25,-0.45454545454545453,-0.5909090909090909
2019-09-10,2019,7800.0,7744.25,7772.125,55.75,6.375,6.5,8.576923076923077,9,7757.75,7774.0,7741.5,-26.0,2.75,-4.0,0.4230769230769231
2019-09-11,2019,7853.5,7811.5,7832.5,42.0,6.75,6.75,6.222222222222222,7,7840.125,7843.5,7809.75,-10.0,1.75,-1.4814814814814814,0.25925925925925924
2019-09-12,2019,7956.5,7909.5,7933.0,47.0,7.5,7.5,6.266666666666667,7,7923.75,7957.5,7920.0,1.0,-10.5,0.13333333333333333,-1.4
2019-09-13,2019,7920.75,7887.5,7904.125,33.25,6.25,6.25,5.32,6,7896.875,7912.5,7887.5,-8.25,0.0,-1.32,0.0
2019-09-16,2019,7893.75,7856.0,7874.875,37.75,6.5,6.5,5.8076923076923075,7,7874.75,7891.0,7858.5,-2.75,-2.5,-0.4230769230769231,-0.38461538461538464
2019-09-17,2019,7893.0,7862.5,7877.75,30.5,6.875,7.0,4.357142857142857,5,7878.5,7896.0,7875.0,3.0,-12.5,0.42857142857142855,-1.7857142857142858
2019-09-18,2019,7903.0,7882.5,7892.75,20.5,4.375,4.5,4.555555555555555,6,7890.75,7902.0,7888.5,-1.0,-6.0,-0.2222222222222222,-1.3333333333333333
